,ID_REF,PROBE_ID,IDENTIFIER
23580,214281_s_at,23580,RCHY1
23581,214282_at,23581,214282_at
23582,214283_at,23582,TMEM97
23583,214284_s_at,23583,FGF18
23584,214285_at,23584,FABP3
23585,214286_at,23585,GNAT1
23586,214287_s_at,23586,CDK13
23587,214288_s_at,23587,PSMB1
23588,214289_at,23588,PSMB1
23589,214290_s_at,23589,HIST2H2AA4
23590,214291_at,23590,RPL17-C18orf32
23591,214292_at,23591,ITGB4
23592,214293_at,23592,SEPT11
23593,214294_at,23593,KIAA0485
23594,214295_at,23594,KIAA0485
23595,214296_x_at,23595,IZUMO4
23596,214297_at,23596,CSPG4
23597,214298_x_at,23597,SEPT6
23598,214299_at,23598,TOP3A
23599,214300_s_at,23599,TOP3A
23600,214301_s_at,23600,DPYSL4
23601,214302_x_at,23601,GJC2
23602,214303_x_at,23602,MUC5AC
23603,214304_x_at,23603,214304_x_at
23604,214305_s_at,23604,SF3B1
23605,214306_at,23605,OPA1
23606,214307_at,23606,HGD
23607,214308_s_at,23607,HGD
23608,214309_s_at,23608,AI435747
23609,214310_s_at,23609,ZFPL1
23610,214311_at,23610,ZFPL1
23611,214312_at,23611,FOXA2
23612,214313_s_at,23612,EIF5B
23613,214314_s_at,23613,EIF5B
23614,214315_x_at,23614,CALR
23615,214316_x_at,23615,214316_x_at
23616,214317_x_at,23616,RPS9
23617,214318_s_at,23617,FRY
23618,214319_at,23618,FRY
23619,214320_x_at,23619,CYP2A6
23620,214321_at,23620,NOV
23621,214322_at,23621,CAMK2G
23622,214323_s_at,23622,UPF3A
23623,214324_at,23623,GP2
23624,214325_at,23624,GP2
23625,214326_x_at,23625,JUND
23626,214327_x_at,23626,LOC101928826
23627,214328_s_at,23627,HSP90AA1
23628,214329_x_at,23628,TNFSF10
23629,214330_at,23629,ATPAF2
23630,214331_at,23630,TSFM
23631,214332_s_at,23631,TSFM
23632,214333_x_at,23632,IDH3G
23633,214334_x_at,23633,DAZAP2
23634,214335_at,23634,RPL18
23635,214336_s_at,23635,COPA
23636,214337_at,23636,COPA
23637,214338_at,23637,DNAJB12
23638,214339_s_at,23638,MAP4K1
23639,214340_at,23639,ALOX12P2
23640,214341_at,23640,AP1G2
23641,214342_at,23641,ATXN7L1
23642,214343_s_at,23642,ATXN7L1
23643,214344_at,23643,LINC00950
23644,214345_at,23644,214345_at
23645,214346_at,23645,C1QL1
23646,214347_s_at,23646,DDC
23647,214348_at,23647,TACR2
23648,214349_at,23648,AV764378
23649,214350_at,23649,SNTB2
23650,214351_x_at,23650,SNORD68
23651,214352_s_at,23651,KRAS
23652,214353_at,23652,214353_at
23653,214354_x_at,23653,SFTPB
23654,214355_x_at,23654,CTAGE8
23655,214356_s_at,23655,KIAA0368
23656,214357_at,23656,C1orf105
23657,214358_at,23657,ACACA
23658,214359_s_at,23658,HSP90AB1
23659,214360_at,23659,SMARCA4
23660,214361_s_at,23660,RGS12
23661,214362_at,23661,RGS12
23662,214363_s_at,23662,SNHG4
23663,214364_at,23663,MTERF4
23664,214365_at,23664,TPM3
23665,214366_s_at,23665,ALOX5
23666,214367_at,23666,RASGRP2
23667,214368_at,23667,RASGRP2
23668,214369_s_at,23668,RASGRP2
23669,214370_at,23669,S100A8
23670,214371_at,23670,TSSK2
23671,214372_x_at,23671,ERN2
23672,214373_at,23672,AI582773
23673,214374_s_at,23673,PPFIBP1
23674,214375_at,23674,PPFIBP1
23675,214376_at,23675,MAPK10
23676,214377_s_at,23676,CTRL
23677,214378_at,23677,TFPI
23678,214379_at,23678,HNRNPDL
23679,214380_at,23679,PRPF31
23680,214381_at,23680,LOC441601
23681,214382_at,23681,UNC93A
23682,214383_x_at,23682,KLHDC3
23683,214384_s_at,23683,DCTN2
23684,214385_s_at,23684,MUC5AC
23685,214386_at,23685,214386_at
23686,214387_x_at,23686,SFTPC
23687,214388_at,23687,214388_at
23688,214389_at,23688,SLC5A12
23689,214390_s_at,23689,BCAT1
23690,214391_x_at,23690,PTGER1
23691,214392_at,23691,IRGC
23692,214393_at,23692,RND2
23693,214394_x_at,23693,EEF1D
23694,214395_x_at,23694,EEF1D
23695,214396_s_at,23695,MBD2
23696,214397_at,23696,MBD2
23697,214398_s_at,23697,IKBKE
23698,214399_s_at,23698,KRT4
23699,214400_at,23699,INSL3
23700,214401_at,23700,PAX1
23701,214402_s_at,23701,SFI1
23702,214403_x_at,23702,SPDEF
23703,214404_x_at,23703,SPDEF
23704,214405_at,23704,Z39557
23705,214406_s_at,23705,SLC7A4
23706,214407_x_at,23706,GYPB
23707,214408_s_at,23707,RFPL1S
23708,214409_at,23708,RFPL3S
23709,214410_at,23709,TRPM1
23710,214411_x_at,23710,CTRB2
23711,214412_at,23711,H2AFB1
23712,214413_at,23712,TAT
23713,214414_x_at,23713,HBA2
23714,214415_at,23714,PLGLB1
23715,214416_at,23715,214416_at
23716,214417_s_at,23716,FETUB
23717,214418_at,23717,CT62
23718,214419_s_at,23718,CYP2C9
23719,214420_s_at,23719,CYP2C9
23720,214421_x_at,23720,CYP2C9
23721,214422_at,23721,RAD23B
23722,214423_x_at,23722,ALDOB
23723,214424_s_at,23723,ALDOB
23724,214425_at,23724,AMBP
23725,214426_x_at,23725,CHAF1A
23726,214427_at,23726,NOP2
23727,214428_x_at,23727,C4B_2
23728,214429_at,23728,MTMR6
23729,214430_at,23729,GLA
23730,214431_at,23730,GMPS
23731,214432_at,23731,LOC101927137
23732,214433_s_at,23732,SELENBP1
23733,214434_at,23733,HSPA12A
23734,214435_x_at,23734,RALA
23735,214436_at,23735,FBXL2
23736,214437_s_at,23736,SHMT2
23737,214438_at,23737,HLX
23738,214439_x_at,23738,BIN1
23739,214440_at,23739,NAT1
23740,214441_at,23740,STX6
23741,214442_s_at,23741,PIAS2
23742,214443_at,23742,PVR
23743,214444_s_at,23743,PVR
23744,214445_at,23744,ELL2
23745,214446_at,23745,ELL2
23746,214447_at,23746,ETS1
23747,214448_x_at,23747,NFKBIB
23748,214449_s_at,23748,RHOQ
23749,214450_at,23749,CTSW
23750,214451_at,23750,TFAP2B
23751,214452_at,23751,BCAT1
23752,214453_s_at,23752,IFI44
23753,214454_at,23753,ADAMTS2
23754,214455_at,23754,HIST1H2BC
23755,214456_x_at,23755,SAA2
23756,214457_at,23756,HOXA2
23757,214458_at,23757,TRAF3IP1
23758,214459_x_at,23758,HLA-C
23759,214460_at,23759,LSAMP
23760,214461_at,23760,LBP
23761,214462_at,23761,SOCS6
23762,214463_x_at,23762,HIST1H4J
23763,214464_at,23763,CDC42BPA
23764,214465_at,23764,ORM2
23765,214466_at,23765,GJA5
23766,214467_at,23766,GPR65
23767,214468_at,23767,MYH6
23768,214469_at,23768,HIST1H2AE
23769,214470_at,23769,KLRB1
23770,214471_x_at,23770,CGB1
23771,214472_at,23771,HIST1H3F
23772,214473_x_at,23772,PMS2P3
23773,214474_at,23773,PRKAB2
23774,214475_x_at,23774,CAPN3
23775,214476_at,23775,TFF2
23776,214477_at,23776,MLLT1
23777,214478_at,23777,SPP2
23778,214479_at,23778,GFRA3
23779,214480_at,23779,ETV3
23780,214481_at,23780,HIST1H2AM
23781,214482_at,23781,ZBTB25
23782,214483_s_at,23782,ARFIP1
23783,214484_s_at,23783,SIGMAR1
23784,214485_at,23784,ODF1
23785,214486_x_at,23785,CFLAR
23786,214487_s_at,23786,RAP2B
23787,214488_at,23787,RAP2B
23788,214489_at,23788,FSHB
23789,214490_at,23789,ARSF
23790,214491_at,23790,SSTR3
23791,214492_at,23791,SGCD
23792,214493_s_at,23792,PATJ
23793,214494_s_at,23793,LOC101930112
23794,214495_at,23794,CACNG2
23795,214496_x_at,23795,KAT6B
23796,214497_s_at,23796,NHLH2
23797,214498_at,23797,ASIP
23798,214499_s_at,23798,BCLAF1
23799,214500_at,23799,H2AFY
23800,214501_s_at,23800,H2AFY
23801,214502_at,23801,HIST1H2BJ
23802,214503_x_at,23802,GPR135
23803,214504_at,23803,ABO
23804,214505_s_at,23804,FHL1
23805,214506_at,23805,GPR182
23806,214507_s_at,23806,EXOSC2
23807,214508_x_at,23807,CREM
23808,214509_at,23808,HIST1H3I
23809,214510_at,23809,GPR20
23810,214511_x_at,23810,FCGR1B
23811,214512_s_at,23811,SUB1
23812,214513_s_at,23812,CREB1
23813,214514_at,23813,MCM3AP
23814,214515_at,23814,OR1E1
23815,214516_at,23815,HIST2H4B
23816,214517_at,23816,KRTAP5-9
23817,214518_at,23817,PDHA2
23818,214519_s_at,23818,RLN2
23819,214520_at,23819,FOXC2
23820,214521_at,23820,HES2
23821,214522_x_at,23821,HIST1H3D
23822,214523_at,23822,CEBPE
23823,214524_at,23823,GHRH
23824,214525_x_at,23824,MLH3
23825,214526_x_at,23825,PMS2P1
23826,214527_s_at,23826,PQBP1
23827,214528_s_at,23827,PAX8
23828,214529_at,23828,TSHB
23829,214530_x_at,23829,EPB41
23830,214531_s_at,23830,SNX1
23831,214532_x_at,23831,POU5F1B
23832,214533_at,23832,CMA1
23833,214534_at,23833,HIST1H1B
23834,214535_s_at,23834,ADAMTS2
23835,214536_at,23835,SLURP1
23836,214537_at,23836,HIST1H1D
23837,214538_x_at,23837,RGS6
23838,214539_at,23838,SERPINB10
23839,214540_at,23839,HIST1H2BO
23840,214541_s_at,23840,QKI
23841,214542_x_at,23841,HIST1H2AH
23842,214543_x_at,23842,QKI
23843,214544_s_at,23843,SNAP23
23844,214545_s_at,23844,PROSC
23845,214546_s_at,23845,PPAN-P2RY11
23846,214547_at,23846,ADCY10
23847,214548_x_at,23847,GNAS
23848,214549_x_at,23848,SPRR1A
23849,214550_s_at,23849,TNPO3
23850,214551_s_at,23850,CD7
23851,214552_s_at,23851,RABEP1
23852,214553_s_at,23852,ARPP19
23853,214554_at,23853,HIST1H2AL
23854,214555_at,23854,SSTR5
23855,214556_at,23855,SSTR4
23856,214557_at,23856,PTTG2
23857,214558_at,23857,GPR12
23858,214559_at,23858,DRD3
23859,214560_at,23859,FPR3
23860,214561_at,23860,LILRP2
23861,214562_at,23861,HIST1H4L
23862,214563_at,23862,PCDHGC3
23863,214564_s_at,23863,PCDHGC3
23864,214565_s_at,23864,SMR3A
23865,214566_at,23865,SMR3A
23866,214567_s_at,23866,XCL2
23867,214568_at,23867,TPSD1
23868,214569_at,23868,IFNA5
23869,214570_x_at,23869,LOC102725315
23870,214571_at,23870,FGF3
23871,214572_s_at,23871,INSL3
23872,214574_x_at,23872,LST1
23873,214575_s_at,23873,AZU1
23874,214576_at,23874,KRT36
23875,214577_at,23875,MAP1B
23876,214578_s_at,23876,ROCK1
23877,214579_at,23877,NIPAL3
23878,214580_x_at,23878,KRT6C
23879,214581_x_at,23879,TNFRSF21
23880,214582_at,23880,PDE3B
23881,214583_at,23881,DDI2
23882,214584_x_at,23882,ACACB
23883,214585_s_at,23883,VPS52
23884,214586_at,23884,GPR37
23885,214587_at,23885,COL8A1
23886,214588_s_at,23886,MFAP3
23887,214589_at,23887,FGF12
23888,214590_s_at,23888,UBE2D1
23889,214591_at,23889,KLHL4
23890,214592_s_at,23890,SNAPC5
23891,214593_at,23891,PIAS2
23892,214594_x_at,23892,ATP8B1
23893,214595_at,23893,KCNG1
23894,214596_at,23894,CHRM3
23895,214597_at,23895,SSTR2
23896,214598_at,23896,CLDN8
23897,214599_at,23897,IVL
23898,214600_at,23898,TEAD1
23899,214601_at,23899,TPH1
23900,214602_at,23900,COL4A4
23901,214603_at,23901,MAGEA2B
23902,214604_at,23902,HOXD11
23903,214605_x_at,23903,GPR1
23904,214606_at,23904,TSPAN2
23905,214607_at,23905,PAK3
23906,214608_s_at,23906,EYA1
23907,214609_at,23907,PHOX2A
23908,214610_at,23908,CYP11B1
23909,214611_at,23909,GRIK1
23910,214612_x_at,23910,MAGEA6
23911,214613_at,23911,GPR3
23912,214614_at,23912,MNX1
23913,214615_at,23913,P2RY10
23914,214616_at,23914,HIST1H3E
23915,214617_at,23915,PRF1
23916,214618_at,23916,CFLAR
23917,214619_at,23917,CRHR1
23918,214620_x_at,23918,PAM
23919,214621_at,23919,GYS2
23920,214622_at,23920,CYP21A1P
23921,214623_at,23921,FBXW4P1
23922,214624_at,23922,UPK1A
23923,214625_s_at,23923,MINK1
23924,214626_s_at,23924,GANAB
23925,214627_at,23925,EPX
23926,214628_at,23926,NHLH1
23927,214629_x_at,23927,RTN4
23928,214630_at,23928,CYP11B2
23929,214631_at,23929,ZBTB33
23930,214632_at,23930,NRP2
23931,214633_at,23931,SOX3
23932,214634_at,23932,HIST1H4I
23933,214635_at,23933,CLDN9
23934,214636_at,23934,CALCB
23935,214637_at,23935,OSM
23936,214638_s_at,23936,CCNT2
23937,214639_s_at,23937,HOXA1
23938,214640_at,23938,UNC93A
23939,214641_at,23939,COL4A3
23940,214642_x_at,23940,MAGEA10-MAGEA5
23941,214643_x_at,23941,BIN1
23942,214644_at,23942,HIST1H2AK
23943,214645_at,23943,AK025116
23944,214646_at,23944,HIST1H3F
23945,214647_s_at,23945,HFE
23946,214648_at,23946,GPX5
23947,214649_s_at,23947,MTMR2
23948,214650_x_at,23948,MOG
23949,214651_s_at,23949,HOXA10-HOXA9
23950,214652_at,23950,DRD1
23951,214655_at,23951,GPR6
23952,214656_x_at,23952,MYO1C
23953,214657_s_at,23953,MIR612
23954,214658_at,23954,TMED7-TICAM2
23955,214659_x_at,23955,YLPM1
23956,214660_at,23956,ITGA1
23957,214661_s_at,23957,NOP14
23958,214662_at,23958,WDR43
23959,214663_at,23959,DSTYK
23960,214664_at,23960,PAICS
23961,214665_s_at,23961,CHP1
23962,214666_x_at,23962,IREB2
23963,214667_s_at,23963,TP53I11
23964,214668_at,23964,SPRYD7
23965,214669_x_at,23965,IGKC
23966,214670_at,23966,ZKSCAN1
23967,214671_s_at,23967,ABR
23968,214672_at,23968,TTLL5
23969,214673_s_at,23969,HUWE1
23970,214674_at,23970,USP19
23971,214675_at,23971,NUP188
23972,214676_x_at,23972,MUC3B
23973,214677_x_at,23973,IGLC1
23974,214678_x_at,23974,ZFX
23975,214679_x_at,23975,GNA11
23976,214680_at,23976,NTRK2
23977,214681_at,23977,GK
23978,214682_at,23978,PKD1P1
23979,214683_s_at,23979,CLK1
23980,214684_at,23980,MEF2A
23981,214685_at,23981,NOP14-AS1
23982,214686_at,23982,ZNF266
23983,214687_x_at,23983,ALDOA
23984,214688_at,23984,TLE4
23985,214689_at,23985,PAPPA2
23986,214690_at,23986,TAF1B
23987,214691_x_at,23987,FAM63B
23988,214692_s_at,23988,JRK
23989,214693_x_at,23989,NBPF26
23990,214694_at,23990,MPRIP
23991,214695_at,23991,UBAP2L
23992,214696_at,23992,MIR22
23993,214697_s_at,23993,PTBP3
23994,214698_at,23994,PTBP3
23995,214699_x_at,23995,WIPI2
23996,214700_x_at,23996,RIF1
23997,214701_s_at,23997,FN1
23998,214702_at,23998,FN1
23999,214703_s_at,23999,MAN2B2
24000,214704_at,24000,TCF25
24001,214705_at,24001,PATJ
24002,214706_at,24002,ZNF200
24003,214707_x_at,24003,ALMS1
24004,214708_at,24004,SNTB1
24005,214709_s_at,24005,KTN1
24006,214710_s_at,24006,CCNB1
24007,214711_at,24007,GATC
24008,214712_at,24008,SNX29P2
24009,214713_at,24009,YLPM1
24010,214714_at,24010,ZNF394
24011,214715_x_at,24011,ZNF160
24012,214716_at,24012,BMP2K
24013,214717_at,24013,PKI55
24014,214718_at,24014,GATAD1
24015,214719_at,24015,SLC46A3
24016,214720_x_at,24016,SEPT10
24017,214721_x_at,24017,CDC42EP4
24018,214722_at,24018,NOTCH2NL
24019,214723_x_at,24019,ANKRD36
24020,214724_at,24020,DIXDC1
24021,214725_at,24021,SBSPON
24022,214726_x_at,24022,ADD1
24023,214727_at,24023,BRCA2
24024,214728_x_at,24024,SMARCA4
24025,214729_at,24025,TWISTNB
24026,214730_s_at,24026,GLG1
24027,214731_at,24027,AB037854
24028,214732_at,24028,SP1
24029,214733_s_at,24029,YIPF1
24030,214734_at,24030,EXPH5
24031,214735_at,24031,IPCEF1
24032,214736_s_at,24032,ADD1
24033,214737_x_at,24033,HNRNPC
24034,214738_s_at,24034,NEK9
24035,214739_at,24035,LRCH3
24036,214740_at,24036,UPK3BL
24037,214741_at,24037,LOC100506639
24038,214742_at,24038,CEP131
24039,214743_at,24039,CUX1
24040,214744_s_at,24040,SNORA21
24041,214745_at,24041,PLCH1
24042,214746_s_at,24042,ZNF467
24043,214747_at,24043,ZBED4
24044,214748_at,24044,N4BP2L2
24045,214749_s_at,24045,ARMCX6
24046,214750_at,24046,PLAC4
24047,214751_at,24047,ZNF468
24048,214752_x_at,24048,FLNA
24049,214753_at,24049,N4BP2L2
24050,214754_at,24050,TET3
24051,214755_at,24051,UAP1L1
24052,214756_x_at,24052,PMS2P1
24053,214757_at,24053,PMS2P2
24054,214758_at,24054,DCAF4
24055,214759_at,24055,WTAP
24056,214760_at,24056,ZNF337
24057,214761_at,24057,ZNF423
24058,214762_at,24058,ATP6V1G2
24059,214763_at,24059,ACOT11
24060,214764_at,24060,RRP15
24061,214765_s_at,24061,NAAA
24062,214766_s_at,24062,AHCTF1
24063,214767_s_at,24063,HSPB6
24064,214768_x_at,24064,IGKC
24065,214769_at,24065,CLCN4
24066,214770_at,24066,MSR1
24067,214771_x_at,24067,MPRIP
24068,214772_at,24068,KIAA1549L
24069,214773_x_at,24069,TIPRL
24070,214774_x_at,24070,TOX3
24071,214775_at,24071,N4BP3
24072,214776_x_at,24072,XYLB
24073,214777_at,24073,IGKC
24074,214778_at,24074,MEGF8
24075,214779_s_at,24075,SGSM3
24076,214780_s_at,24076,MYO9B
24077,214781_at,24077,AL162013
24078,214782_at,24078,CTTN
24079,214783_s_at,24079,ANXA11
24080,214784_x_at,24080,XPO6
24081,214785_at,24081,VPS13A
24082,214786_at,24082,MAP3K1
24083,214787_at,24083,DENND4A
24084,214788_x_at,24084,DDN
24085,214789_x_at,24085,SRSF8
24086,214790_at,24086,SENP6
24087,214791_at,24087,SP140L
24088,214792_x_at,24088,VAMP2
24089,214793_at,24089,DUSP7
24090,214794_at,24090,PA2G4
24091,214795_at,24091,ZMYND8
24092,214796_at,24092,LOC101927137
24093,214797_s_at,24093,CDK18
24094,214798_at,24094,ATP2C2
24095,214799_at,24095,NFASC
24096,214800_x_at,24096,BTF3
24097,214801_at,24097,TOR1AIP2
24098,214802_at,24098,EXOC7
24099,214803_at,24099,CDH6
24100,214804_at,24100,CENPI
24101,214805_at,24101,SNORD10
24102,214806_at,24102,BICD1
24103,214807_at,24103,PLXDC2
24104,214808_at,24104,AU147851
24105,214809_at,24105,LOC100294145
24106,214811_at,24106,RIMBP2
24107,214812_s_at,24107,MOB1A
24108,214813_at,24108,ZNF75D
24109,214814_at,24109,YTHDC1
24110,214815_at,24110,TRIM33
24111,214816_x_at,24111,FAAP24
24112,214817_at,24112,UNC13A
24113,214818_at,24113,CCDC57
24114,214819_at,24114,IQSEC2
24115,214820_at,24115,BRWD1
24116,214821_at,24116,SLC25A4
24117,214822_at,24117,BRINP2
24118,214823_at,24118,ZNF204P
24119,214824_at,24119,Z73903
24120,214825_at,24120,FAM155A
24121,214826_at,24121,PDE12
24122,214827_at,24122,PARD6B
24123,214828_s_at,24123,RRP7BP
24124,214829_at,24124,AASS
24125,214830_at,24125,SLC38A6
24126,214831_at,24126,ELK4
24127,214832_at,24127,HNF4A
24128,214833_at,24128,TMEM63A
24129,214834_at,24129,PWAR5
24130,214835_s_at,24130,SUCLG2
24131,214836_x_at,24131,IGK
24132,214837_at,24132,ALB
24133,214838_at,24133,SFT2D2
24134,214839_at,24134,MIR124-1
24135,214840_at,24135,TOM1L2
24136,214841_at,24136,CNIH3
24137,214842_s_at,24137,ALB
24138,214843_s_at,24138,USP33
24139,214844_s_at,24139,DOK5
24140,214845_s_at,24140,CALU
24141,214846_s_at,24141,ALPK3
24142,214847_s_at,24142,GPSM3
24143,214848_at,24143,YWHAZ
24144,214849_at,24144,KCTD20
24145,214850_at,24145,SMA4
24146,214851_at,24146,HNF4A
24147,214852_x_at,24147,VPS13A
24148,214853_s_at,24148,SHC1
24149,214854_at,24149,214854_at
24150,214855_s_at,24150,RALGAPA1
24151,214856_at,24151,SPTBN1
24152,214857_at,24152,RPARP-AS1
24153,214858_at,24153,PP14571
24154,214859_at,24154,FSTL4
24155,214860_at,24155,SLC9A7
24156,214861_at,24156,KDM4C
24157,214862_x_at,24157,TET1
24158,214863_at,24158,214863_at
24159,214864_s_at,24159,GRHPR
24160,214865_at,24160,DOT1L
24161,214866_at,24161,PLAUR
24162,214867_at,24162,ZSWIM8-AS1
24163,214868_at,24163,PIWIL1
24164,214869_x_at,24164,GAPVD1
24165,214870_x_at,24165,LOC102724993
24166,214871_x_at,24166,LOC100287590
24167,214872_at,24167,RIF1
24168,214873_at,24168,LRP5L
24169,214874_at,24169,PKP4
24170,214875_x_at,24170,APLP2
24171,214876_s_at,24171,TUBGCP5
24172,214877_at,24172,CDKAL1
24173,214878_at,24173,LOC101929740
24174,214879_x_at,24174,USF2
24175,214880_x_at,24175,CALD1
24176,214881_s_at,24176,UBTF
24177,214882_s_at,24177,MIR636
24178,214883_at,24178,THRA
24179,214884_at,24179,MCF2
24180,214885_at,24180,KAT8
24181,214886_s_at,24181,N4BP2L1
24182,214887_at,24182,N4BP2L1
24183,214888_at,24183,CAPN2
24184,214889_at,24184,FAM149A
24185,214890_s_at,24185,FAM149A
24186,214891_at,24186,FBXO21
24187,214892_x_at,24187,CACTIN
24188,214893_x_at,24188,HCN2
24189,214894_x_at,24189,MACF1
24190,214895_s_at,24190,ADAM10
24191,214896_at,24191,LINC01314
24192,214897_at,24192,AB007975
24193,214898_x_at,24193,MUC3B
24194,214899_at,24194,ZNF780B
24195,214900_at,24195,ZKSCAN1
24196,214901_at,24196,ZNF8
24197,214902_x_at,24197,LPP
24198,214903_at,24198,SYT2
24199,214904_at,24199,ZNF41
24200,214905_at,24200,RASGRF1
24201,214906_x_at,24201,N4BP2L1
24202,214907_at,24202,CEACAM21
24203,214908_s_at,24203,TRRAP
24204,214909_s_at,24204,DDAH2
24205,214910_s_at,24205,APOM
24206,214911_s_at,24206,BRD2
24207,214912_at,24207,AK022067
24208,214913_at,24208,ADAMTS3
24209,214914_at,24209,FAM13C
24210,214915_at,24210,ZNF362
24211,214916_x_at,24211,IGHV3-23
24212,214917_at,24212,PRKAA1
24213,214918_at,24213,HNRNPM
24214,214919_s_at,24214,ANKHD1-EIF4EBP3
24215,214920_at,24215,THSD7A
24216,214921_at,24216,KCNMA1
24217,214922_at,24217,ZNF484
24218,214923_at,24218,ATP6V1D
24219,214924_s_at,24219,TRAK1
24220,214925_s_at,24220,SPTAN1
24221,214926_at,24221,SPTAN1
24222,214927_at,24222,ITGBL1
24223,214928_at,24223,OBSL1
24224,214929_s_at,24224,KIAA1109
24225,214930_at,24225,SLITRK5
24226,214931_s_at,24226,SRPK2
24227,214932_at,24227,KIDINS220
24228,214933_at,24228,LOC100507353
24229,214934_at,24229,ATP9B
24230,214935_at,24230,IL4I1
24231,214936_at,24231,LRCH1
24232,214937_x_at,24232,PCM1
24233,214938_x_at,24233,HMGB1
24234,214939_x_at,24234,AFDN
24235,214940_s_at,24235,SMG6
24236,214941_s_at,24236,PRPF40A
24237,214942_at,24237,RBM34
24238,214943_s_at,24238,ARID4B
24239,214944_at,24239,PHLPP2
24240,214945_at,24240,LOC101930363
24241,214946_x_at,24241,LOC101930591
24242,214947_at,24242,FAM105A
24243,214948_s_at,24243,TMF1
24244,214949_at,24244,AL050136
24245,214950_at,24245,IL9R
24246,214951_at,24246,SLC26A10
24247,214952_at,24247,NCAM1
24248,214953_s_at,24248,APP
24249,214954_at,24249,SUSD5
24250,214955_at,24250,TMPRSS6
24251,214956_at,24251,AAK1
24252,214957_at,24252,ACTL8
24253,214958_s_at,24253,TMC6
24254,214959_s_at,24254,API5
24255,214960_at,24255,API5
24256,214961_at,24256,MTUS2
24257,214962_s_at,24257,NUP160
24258,214963_at,24258,NUP160
24259,214964_at,24259,214964_at
24260,214965_at,24260,SPATA2L
24261,214966_at,24261,GRIK5
24262,214967_at,24262,AU146983
24263,214968_at,24263,DDX51
24264,214969_at,24264,MAP3K9
24265,214970_s_at,24265,ST6GAL1
24266,214971_s_at,24266,ST6GAL1
24267,214972_at,24267,MGEA5
24268,214973_x_at,24268,IGHD
24269,214974_x_at,24269,CXCL5
24270,214975_s_at,24270,MTMR1
24271,214976_at,24271,SNORD68
24272,214977_at,24272,AK023852
24273,214978_s_at,24273,PPFIA4
24274,214979_at,24274,214979_at
24275,214980_at,24275,UBE3A
24276,214981_at,24276,POSTN
24277,214982_at,24277,LOC101929240
24278,214983_at,24278,TTTY15
24279,214984_at,24279,LOC101060604
24280,214985_at,24280,EXT1
24281,214986_x_at,24281,PPIL2
24282,214987_at,24282,GAB1
24283,214988_s_at,24283,SON
24284,214989_x_at,24284,PLEKHA5
24285,214990_at,24285,PIGO
24286,214991_s_at,24286,PIGO
24287,214992_s_at,24287,DNASE2
24288,214993_at,24288,ASPHD1
24289,214994_at,24289,APOBEC3F
24290,214995_s_at,24290,APOBEC3F
24291,214996_at,24291,AL079294
24292,214997_at,24292,SCAI
24293,214998_at,24293,AAK1
24294,214999_s_at,24294,RAB11FIP3
24295,215000_s_at,24295,FEZ2
24296,215001_s_at,24296,GLUL
24297,215002_at,24297,NPIPA5
24298,215003_at,24298,DGCR9
24299,215004_s_at,24299,SUGP1
24300,215005_at,24300,NECAB2
24301,215006_at,24301,AK023816
24302,215008_at,24302,TLL2
24303,215009_s_at,24303,THAP9-AS1
24304,215010_s_at,24304,BRSK2
24305,215011_at,24305,SNHG3
24306,215012_at,24306,ZNF451
24307,215013_s_at,24307,USP34
24308,215014_at,24308,KCND3
24309,215015_at,24309,BICDL1
24310,215016_x_at,24310,DST
24311,215017_s_at,24311,FNBP1L
24312,215018_at,24312,CEP295
24313,215019_x_at,24313,ZNF528
24314,215020_at,24314,NRXN3
24315,215021_s_at,24315,NRXN3
24316,215022_x_at,24316,ZNF33B
24317,215023_s_at,24317,PEX1
24318,215024_at,24318,CCZ1B
24319,215025_at,24319,NTRK3
24320,215026_x_at,24320,SCNN1A
24321,215027_at,24321,RAPGEF3
24322,215028_at,24322,SEMA6A
24323,215029_at,24323,AL117451
24324,215030_at,24324,GRSF1
